date_complete,annee,pays,zone,localite,activite,type_attaque,sexe,age,tranche_age,geocoded_query,latitude,longitude,geocode_status,geocode_source
2015-07-04,2015,USA,North Carolina,"Off Surf City, Pender County",Inconnue,Unprovoked,M,32.0,30-39,"Off Surf City, Pender County, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-04-25,2015,AUSTRALIA,South Australia,Fishery Bay,Surfing,Unprovoked,M,26.0,20-29,"Fishery Bay, South Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-02-15,2015,ATLANTIC OCEAN,,,Transatlantic Rowing,Watercraft,,,,ATLANTIC OCEAN,13.581921,-38.320312,geocoded,Nominatim/OpenStreetMap
2015-05-29,2015,USA,Florida,"Cocoa Beach, Brevard  County",Standing,Unprovoked,F,14.0,10-19,"Cocoa Beach, Brevard  County, Florida, USA",28.3184107,-80.6094959,geocoded,Nominatim/OpenStreetMap
2015-04-03,2015,USA,Florida,"3 miles off Jupiter, Palm Beach County",Spearfishing,Unprovoked,M,70.0,70-79,"3 miles off Jupiter, Palm Beach County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2015-06-24,2015,AUSTRALIA,Western Australia,Denmark,Surfing,Invalid,F,37.0,30-39,"Denmark, Western Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-06-30,2015,AUSTRALIA,New South Wales,"Flat Rock, Yamba",Surfing,Unprovoked,M,,,"Flat Rock, Yamba, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-08-20,2015,USA,South Carolina,"Murrells Inlet, Georgetown County",Surfing,Unprovoked,M,15.0,10-19,"Murrells Inlet, Georgetown County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-09-17,2015,USA,Florida,"Jacksonville Beach, Duval County",Surfing,Unprovoked,M,20.0,20-29,"Jacksonville Beach, Duval County, Florida, USA",30.2946859,-81.3931396,geocoded,Nominatim/OpenStreetMap
2015-10-09,2015,USA,South Carolina,"Shipyard Beach Club, Hilton Head Island, Beaufort County",Boogie boarding,Unprovoked,F,9.0,0-9,"Shipyard Beach Club, Hilton Head Island, Beaufort County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-11-15,2015,USA,Florida,"Ocean Reef Park, Singer Island, Palm Beach County",Surfing,Unprovoked,M,28.0,20-29,"Ocean Reef Park, Singer Island, Palm Beach County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2015-09-03,2015,USA,South Carolina,"Myrtle Beach, Horry County",Inconnue,Unprovoked,M,,,"Myrtle Beach, Horry County, South Carolina, USA",33.6956461,-78.8900409,geocoded,Nominatim/OpenStreetMap
2015-06-25,2015,USA,North Carolina,"Avon, Hatteras Island, Outer Banks, Dare County",Body surfing?,Unprovoked,M,47.0,40-49,"Avon, Hatteras Island, Outer Banks, Dare County, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-06-24,2015,USA,North Carolina,Surf City,Swimming,Unprovoked,M,6.0,0-9,"Surf City, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-12-25,2015,SPAIN,Grand Canary Island,"Arinaga Beach, Aguimes, Gran Canaria",Swimming,Unprovoked,F,38.0,30-39,"Arinaga Beach, Aguimes, Gran Canaria, Grand Canary Island, SPAIN",,,not_requested,Nominatim/OpenStreetMap
2015-06-27,2015,USA,North Carolina,"Rodanthe, Dare County",Swimming,Unprovoked,M,18.0,10-19,"Rodanthe, Dare County, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-07-19,2015,SOUTH AFRICA,Eastern Cape Province,Jeffrey's Bay,Surfing,Unprovoked,M,34.0,30-39,"Jeffrey's Bay, Eastern Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2015-07-25,2015,AUSTRALIA,Tasmania,"Lachan Island, Mercury Passage",Scallop diving on hookah,Unprovoked,M,46.0,40-49,"Lachan Island, Mercury Passage, Tasmania, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-12-22,2015,USA,Hawaii,La'aloa Beach Park,Paddle boarding,Unprovoked,M,71.0,70-79,"La'aloa Beach Park, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2015-10-08,2015,MOZAMBIQUE,Inhambane Province,"Maxixe, Inhambane Bay",Fishing,Unprovoked,M,,,"Maxixe, Inhambane Bay, Inhambane Province, MOZAMBIQUE",,,not_requested,Nominatim/OpenStreetMap
2015-09-26,2015,AUSTRALIA,Queensland,"Russel Island, Frankland Group",Snorkeling,Unprovoked,F,7.0,0-9,"Russel Island, Frankland Group, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-07-03,2015,AUSTRALIA,New South Wales,Lennox Head,Surfing,Unprovoked,M,52.0,50-59,"Lennox Head, New South Wales, AUSTRALIA",-28.7910334,153.5878047,geocoded,Nominatim/OpenStreetMap
2015-03-31,2015,BRAZIL,Pernambuco,"Praia del Chifre, Olinda",Surfing,Invalid,M,23.0,20-29,"Praia del Chifre, Olinda, Pernambuco, BRAZIL",,,not_requested,Nominatim/OpenStreetMap
2015-12-21,2015,AUSTRALIA,New South Wales,Bondi Beach,Surfing,Unprovoked,M,43.0,40-49,"Bondi Beach, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-12-21,2015,BRAZIL,Pernambuco,Fernano de Noronha,Scuba diving,Unprovoked,M,32.0,30-39,"Fernano de Noronha, Pernambuco, BRAZIL",,,not_requested,Nominatim/OpenStreetMap
2015-11-01,2015,USA,Florida,"Cocoa Beach, Brevard  County",Wading,Unprovoked,F,28.0,20-29,"Cocoa Beach, Brevard  County, Florida, USA",28.3184107,-80.6094959,geocoded,Nominatim/OpenStreetMap
2015-07-28,2015,COSTA RICA,Guanacaste,Playa Grande,Surfing,Unprovoked,M,47.0,40-49,"Playa Grande, Guanacaste, COSTA RICA",,,not_requested,Nominatim/OpenStreetMap
2015-07-08,2015,USA,California,"Huntington Beach, Orange County",Treading water,Invalid,M,39.0,30-39,"Huntington Beach, Orange County, California, USA",33.6783336,-118.000016,geocoded,Nominatim/OpenStreetMap
2015-06-25,2015,AUSTRALIA,Western Australia,Rottnest Island,Swimming,Provoked,M,19.0,10-19,"Rottnest Island, Western Australia, AUSTRALIA",-32.0070095,115.5205271,geocoded,Nominatim/OpenStreetMap
2015-12-19,2015,ARUBA,,Boat capsized,Sea disaster,Unprovoked,M,58.0,50-59,"Boat capsized, ARUBA",,,not_requested,Nominatim/OpenStreetMap
2015-03-29,2015,ITALY,Sardinia,,Diving,Invalid,M,43.0,40-49,"Sardinia, ITALY",,,not_requested,Nominatim/OpenStreetMap
2015-09-24,2015,USA,California,"Horseshoe Rock, Santa Barbara County",Kayak fishing,Watercraft,M,,,"Horseshoe Rock, Santa Barbara County, California, USA",,,not_requested,Nominatim/OpenStreetMap
2015-07-10,2015,USA,California,"Huntington Beach, Orange County",Surfing,Unprovoked,M,38.0,30-39,"Huntington Beach, Orange County, California, USA",33.6783336,-118.000016,geocoded,Nominatim/OpenStreetMap
2015-07-31,2015,AUSTRALIA,New South Wales,Evans Head,Surfing,Unprovoked,M,52.0,50-59,"Evans Head, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-09-19,2015,USA,California,"Gaviota State Beach, Santa Barbara County",Kayak Fishing,Watercraft,M,,,"Gaviota State Beach, Santa Barbara County, California, USA",,,not_requested,Nominatim/OpenStreetMap
2015-07-26,2015,USA,Florida,"Daytona Beach, Volusia County",Surfing,Unprovoked,M,25.0,20-29,"Daytona Beach, Volusia County, Florida, USA",29.2108147,-81.0228331,geocoded,Nominatim/OpenStreetMap
2015-02-09,2015,AUSTRALIA,New South Wales,Shelly Beach,Surfing,Unprovoked,M,41.0,40-49,"Shelly Beach, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-12-13,2015,AUSTRALIA,New South Wales,Lake Macquarie,Fishing,Watercraft,,,,"Lake Macquarie, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-11-07,2015,USA,Florida,"Paradise Beach, Melbourne, Brevard County",Surfing,Invalid,F,9.0,0-9,"Paradise Beach, Melbourne, Brevard County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2015-10-09,2015,USA,Hawaii,"Leftovers, Oahu",Surfing,Unprovoked,M,25.0,20-29,"Leftovers, Oahu, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2015-07-02,2015,AUSTRALIA,New South Wales,East Ballina,Body boarding,Unprovoked,M,32.0,30-39,"East Ballina, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-03-11,2015,AUSTRALIA,New South Wales,"Julian Rocks, Byron Bay",Fishing,Watercraft,M,,,"Julian Rocks, Byron Bay, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-04-12,2015,REUNION,Saint-Gilles-les-Bains,Cap Homard,Surfing,Unprovoked,M,13.0,10-19,"Cap Homard, Saint-Gilles-les-Bains, REUNION",,,not_requested,Nominatim/OpenStreetMap
2015-05-20,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,18.0,10-19,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2015-06-17,2015,USA,Florida,Daytona Beach Shores,Swimming,Unprovoked,M,10.0,10-19,"Daytona Beach Shores, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2015-06-23,2015,USA,South Carolina,"St. Helena Island, Beaufort County",Standing,Unprovoked,M,9.0,0-9,"St. Helena Island, Beaufort County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-09-08,2015,AUSTRALIA,New South Wales,North Shelly Beach,Surfing,Unprovoked,M,42.0,40-49,"North Shelly Beach, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-10-25,2015,SOUTH AFRICA,Western Cape Province,Stil Bay,Surfing,Unprovoked,M,42.0,40-49,"Stil Bay, Western Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2015-11-16,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,M,,,"Playalinda Beach, Brevard County, Florida, USA",28.6773237,-80.6472179,geocoded,Nominatim/OpenStreetMap
2015-01-27,2015,USA,Hawaii,Lahaina,Shark fishing,Provoked,M,20.0,20-29,"Lahaina, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2015-04-29,2015,USA,Hawaii,Kanahena Cove,Snorkeling,Unprovoked,F,65.0,60-69,"Kanahena Cove, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2015-05-29,2015,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,F,19.0,10-19,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2015-07-23,2015,AUSTRALIA,Victoria,Tyrendarra Beach near Portland,Surfing,Unprovoked,M,40.0,40-49,"Tyrendarra Beach near Portland, Victoria, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-09-29,2015,USA,Florida,"Vilano Beach, St.  Johns County",Surfing,Unprovoked,M,22.0,20-29,"Vilano Beach, St.  Johns County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2015-10-13,2015,USA,California,"Off Leffingwell Landing, San Luis Obispo County",Fishing,Watercraft,M,,,"Off Leffingwell Landing, San Luis Obispo County, California, USA",,,not_requested,Nominatim/OpenStreetMap
2015-06-26,2015,USA,South Carolina,"South Beach, Hunting Island State Park, Beaufort County",Standing,Unprovoked,M,43.0,40-49,"South Beach, Hunting Island State Park, Beaufort County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-01-03,2015,SOUTH AFRICA,Eastern Cape Province,Chintsa East Beach,Surfing,Unprovoked,M,15.0,10-19,"Chintsa East Beach, Eastern Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2015-05-03,2015,AUSTRALIA,New South Wales,Saltwater Beach,Surfing,Unprovoked,M,,,"Saltwater Beach, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-07-26,2015,USA,South Carolina,"Edisto Beach, Colleton County",Floating,Invalid,F,35.0,30-39,"Edisto Beach, Colleton County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-12-26,2015,SOUTH AFRICA,KwaZulu-Natal,Westbrook Beach,Fishing,Watercraft,M,,,"Westbrook Beach, KwaZulu-Natal, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2015-06-01,2015,REUNION,Le Port,Folette,Surfing,Unprovoked,M,47.0,40-49,"Folette, Le Port, REUNION",,,not_requested,Nominatim/OpenStreetMap
2015-01-16,2015,AUSTRALIA,New South Wales,"Mollymook Beach, Bannister Head",Filming,Unprovoked,M,17.0,10-19,"Mollymook Beach, Bannister Head, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-06-19,2015,PUERTO RICO,,Off Cabo Rojo,Spearfishing,Unprovoked,M,36.0,30-39,"Off Cabo Rojo, PUERTO RICO",,,not_requested,Nominatim/OpenStreetMap
2015-01-23,2015,SOUTH AFRICA,Eastern Cape Province,Nahoon Beach,Floating,Unprovoked,M,24.0,20-29,"Nahoon Beach, Eastern Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2015-03-10,2015,MEXICO,Sinaloa,Mazlatan,Fishing,Provoked,M,36.0,30-39,"Mazlatan, Sinaloa, MEXICO",,,not_requested,Nominatim/OpenStreetMap
2015-02-05,2015,AUSTRALIA,New South Wales,Mereweather Beach,Bodysurfing,Unprovoked,M,,,"Mereweather Beach, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-10-21,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,M,21.0,20-29,"Playalinda Beach, Brevard County, Florida, USA",28.6773237,-80.6472179,geocoded,Nominatim/OpenStreetMap
2015-08-10,2015,USA,California,Cortes Bank,Spearfishing,Provoked,M,57.0,50-59,"Cortes Bank, California, USA",,,not_requested,Nominatim/OpenStreetMap
2015-10-04,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,14.0,10-19,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2015-08-19,2015,USA,Florida,"Jacksonville Beach, Duval County",Walking,Unprovoked,F,10.0,10-19,"Jacksonville Beach, Duval County, Florida, USA",30.2946859,-81.3931396,geocoded,Nominatim/OpenStreetMap
2015-05-02,2015,SOUTH AFRICA,Eastern Cape Province,Port St. John's,Diving,Unprovoked,M,29.0,20-29,"Port St. John's, Eastern Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2015-06-26,2015,USA,Florida,"Jacksonville Beach, Duval County",Swimming,Invalid,F,,,"Jacksonville Beach, Duval County, Florida, USA",30.2946859,-81.3931396,geocoded,Nominatim/OpenStreetMap
2015-06-14,2015,USA,North Carolina,"Oak Island, Brunswick County",Wading,Unprovoked,F,12.0,10-19,"Oak Island, Brunswick County, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-10-07,2015,AUSTRALIA,Western Australia,Pyramids Beach,Surfing,Unprovoked,M,18.0,10-19,"Pyramids Beach, Western Australia, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-07-01,2015,USA,North Carolina,"Ocracoke, Lifeguard Beach, National Park Service, Hyde County",Swimming,Unprovoked,M,68.0,60-69,"Ocracoke, Lifeguard Beach, National Park Service, Hyde County, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-01-17,2015,AUSTRALIA,New South Wales,Off Blacksmith Beach,Fishing,Watercraft,M,,,"Off Blacksmith Beach, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-04-11,2015,AUSTRALIA,New South Wales,McKenzies Beach,Paddle boarding,Unprovoked,M,,,"McKenzies Beach, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-05-15,2015,USA,South Carolina,Sullivan's Island,Inconnue,Unprovoked,M,30.0,30-39,"Sullivan's Island, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-12-08,2015,SOUTH AFRICA,Eastern Cape Province,Mpande,Swimming / Wading,Unprovoked,F,22.0,20-29,"Mpande, Eastern Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2015-11-10,2015,AUSTRALIA,New South Wales,East Ballina,Surfing,Unprovoked,M,20.0,20-29,"East Ballina, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-09-18,2015,USA,Florida,"Big Talbot Island, Duval County",Swimming,Unprovoked,M,,,"Big Talbot Island, Duval County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2015-01-06,2015,BAHAMAS,Abaco Islands,"Tahiti Beach, Elbow Cay",Snorkeling,Unprovoked,F,34.0,30-39,"Tahiti Beach, Elbow Cay, Abaco Islands, BAHAMAS",,,not_requested,Nominatim/OpenStreetMap
2015-09-20,2015,USA,Florida,"Vilano Beach, St.  Johns County",Photographing fish,Unprovoked,M,16.0,10-19,"Vilano Beach, St.  Johns County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2015-10-05,2015,USA,Florida,"Pepper Park Beach, St. Lucie County",Body boarding,Unprovoked,M,22.0,20-29,"Pepper Park Beach, St. Lucie County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2015-06-14,2015,USA,North Carolina,"Oak Island, Brunswick County",Wading,Unprovoked,M,16.0,10-19,"Oak Island, Brunswick County, North Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-12-11,2015,BAHAMAS,,Off Andros Island,Lobster fishing,Unprovoked,M,26.0,20-29,"Off Andros Island, BAHAMAS",,,not_requested,Nominatim/OpenStreetMap
2015-01-19,2015,AUSTRALIA,New South Wales,"Wategos Beach, Byon Bay",Surfing & filming dolphins,Invalid,F,,,"Wategos Beach, Byon Bay, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-10-19,2015,USA,Florida,"Deerfield Beach, Broward County",Surfing,Unprovoked,M,21.0,20-29,"Deerfield Beach, Broward County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2015-03-16,2015,FRENCH POLYNESIA,Bora Bora,Anau,Hand feeding sharks,Unprovoked,M,9.0,0-9,"Anau, Bora Bora, FRENCH POLYNESIA",,,not_requested,Nominatim/OpenStreetMap
2015-04-13,2015,USA,Florida,"Florida Keys, Monroe County",Photographing the shark,Unprovoked,M,48.0,40-49,"Florida Keys, Monroe County, Florida, USA",24.6736205,-81.4981792,geocoded,Nominatim/OpenStreetMap
2015-09-20,2015,USA,Hawaii,"Upolu Point, North Kohala, Big Island",Spearfishing,Unprovoked,M,27.0,20-29,"Upolu Point, North Kohala, Big Island, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2015-06-13,2015,USA,California,Off San Diego,Inconnue,Unprovoked,F,,,"Off San Diego, California, USA",,,not_requested,Nominatim/OpenStreetMap
2015-01-24,2015,AUSTRALIA,New South Wales,Flat Rock,Surfing,Unprovoked,M,,,"Flat Rock, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-03-26,2015,SOUTH AFRICA,Eastern Cape Province,Yellow Sands Point,Kayak Fishing,Watercraft,M,36.0,30-39,"Yellow Sands Point, Eastern Cape Province, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2015-06-30,2015,USA,South Carolina,"Isle of Palms County Park, Isle of Palms, Charleston County",Playing in the water,Unprovoked,M,12.0,10-19,"Isle of Palms County Park, Isle of Palms, Charleston County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2015-01-30,2015,AUSTRALIA,Queensland,"Nerang River, Surfer's  Paradise",Rowing,Watercraft,M,57.0,50-59,"Nerang River, Surfer's  Paradise, Queensland, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2015-10-17,2015,USA,Hawaii,"Waikiki,",Surfing,Invalid,M,32.0,30-39,"Waikiki,, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2015-08-22,2015,USA,Florida,"Cocoa Beach, Brevard  County",Inconnue,Invalid,M,,,"Cocoa Beach, Brevard  County, Florida, USA",28.3184107,-80.6094959,geocoded,Nominatim/OpenStreetMap
2015-07-06,2015,FRENCH POLYNESIA,Bora Bora,,Swimming,Invalid,M,,,"Bora Bora, FRENCH POLYNESIA",,,not_requested,Nominatim/OpenStreetMap
2016-03-31,2016,USA,Hawaii,"Olowalu, Maui",Snorkeling,Unprovoked,F,46.0,40-49,"Olowalu, Maui, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2016-01-29,2016,SOUTH AFRICA,KwaZulu-Natal,,Fishing,Watercraft,M,,,"KwaZulu-Natal, SOUTH AFRICA",,,not_requested,Nominatim/OpenStreetMap
2016-12-01,2016,AUSTRALIA,New South Wales,Booti Booti National Park,Surfing,Unprovoked,M,65.0,60-69,"Booti Booti National Park, New South Wales, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2016-03-10,2016,FIJI,Vanua Levu,Dawara,Diving for beche-de-mer,Unprovoked,M,45.0,40-49,"Dawara, Vanua Levu, FIJI",,,not_requested,Nominatim/OpenStreetMap
2016-10-21,2016,USA,Hawaii,"Hooipa Beach Park, Maui",Surfing,Unprovoked,M,36.0,30-39,"Hooipa Beach Park, Maui, Hawaii, USA",,,not_requested,Nominatim/OpenStreetMap
2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,16.0,10-19,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2016-09-17,2016,AUSTRALIA,Victoria,Thirteenth Beach,Surfing,Unprovoked,M,,,"Thirteenth Beach, Victoria, AUSTRALIA",,,not_requested,Nominatim/OpenStreetMap
2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,36.0,30-39,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2016-08-29,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,M,37.0,30-39,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2016-10-01,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfng,Unprovoked,M,32.0,30-39,"New Smyrna Beach, Volusia County, Florida, USA",29.0258132,-80.9271271,geocoded,Nominatim/OpenStreetMap
2016-04-13,2016,USA,Florida,"Off Singer Island, Palm Beach County",Spearfishing,Unprovoked,M,26.0,20-29,"Off Singer Island, Palm Beach County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2016-08-25,2016,USA,Florida,"Ponte Vedra, St. Johns County",Wading,Unprovoked,M,49.0,40-49,"Ponte Vedra, St. Johns County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
2016-09-05,2016,USA,South Carolina,"Kingston Plantation, Myrtle Beach, Horry County",Boogie boarding,Unprovoked,F,12.0,10-19,"Kingston Plantation, Myrtle Beach, Horry County, South Carolina, USA",,,not_requested,Nominatim/OpenStreetMap
2016-05-15,2016,USA,Florida,"Boca Raton, Palm Beach County",Teasing a shark,Provoked,F,23.0,20-29,"Boca Raton, Palm Beach County, Florida, USA",,,not_requested,Nominatim/OpenStreetMap
